ReturnID,OrderDetailID,OrderID,UserID,ProductID,Name,CategoryName,SubcategoryName,OrderDate,ReturnDate,ReturnedQuantity,UnitPrice,ReturnAmount,ReturnReason,ReturnStatus,SimulatedBonusData
RET012590,OD101076,ORD033766,USR06188,91,Pro T-Shirts & Tops,Fashion & Apparel,T-Shirts & Tops,2023-11-22,2023-12-22,4,97.0,388.0,Product did not meet expectations,Refunded,True
RET012591,OD101103,ORD033774,USR06189,646,Advanced Makeup & Cosmetics,Health & Beauty,Makeup & Cosmetics,2023-01-16,2023-02-15,2,181.0,362.0,Product did not meet expectations,Refunded,True
RET012592,OD101203,ORD033808,USR06194,68,Premium Outerwear,Fashion & Apparel,Outerwear,2023-12-21,2023-12-25,3,149.49,448.47,Wrong size or fit,Refunded,True
RET012593,OD101206,ORD033808,USR06194,541,Compact Men's Grooming,Health & Beauty,Men's Grooming,2023-12-21,2024-01-09,3,148.0,444.0,Changed mind,Refunded,True
RET012594,OD101357,ORD033857,USR06204,186,Advanced Dresses & Skirts,Fashion & Apparel,Dresses & Skirts,2023-02-03,2023-02-26,2,62.79,125.58,Product did not meet expectations,Refunded,True
RET012595,OD101424,ORD033877,USR06209,234,Premium Sneakers & Casual Shoes,Fashion & Apparel,Sneakers & Casual Shoes,2023-07-27,2023-08-18,2,124.79,249.58,Product did not meet expectations,Refunded,True
RET012596,OD101694,ORD033963,USR06223,152,Pro Outerwear,Fashion & Apparel,Outerwear,2023-03-13,2023-03-24,1,177.79,177.79,Changed mind,Refunded,True
RET012597,OD101852,ORD034010,USR06231,317,Advanced Gaming Accessories,Technology & Gadgets,Gaming Accessories,2023-10-11,2023-10-29,5,187.79,938.95,Damaged item,Refunded,True
RET012598,OD101998,ORD034061,USR06242,508,Portable Wellness Supplements,Health & Beauty,Wellness Supplements,2023-08-31,2023-09-30,1,98.49,98.49,Wrong size or fit,Refunded,True
RET012599,OD102044,ORD034078,USR06244,266,Pro Accessories,Fashion & Apparel,Accessories,2023-08-21,2023-09-17,3,185.0,555.0,Changed mind,Refunded,True
RET012600,OD102152,ORD034110,USR06248,317,Advanced Gaming Accessories,Technology & Gadgets,Gaming Accessories,2023-05-28,2023-06-12,2,187.79,375.58,Changed mind,Refunded,True
RET012601,OD102205,ORD034130,USR06253,307,Eco Activewear,Fashion & Apparel,Activewear,2023-10-23,2023-10-27,2,122.49,244.98,Product did not meet expectations,Refunded,True
RET012602,OD102213,ORD034132,USR06253,437,Eco Nail Care,Health & Beauty,Nail Care,2023-04-12,2023-04-16,1,93.79,93.79,Changed mind,Refunded,True
RET012603,OD102272,ORD034148,USR06255,782,Pro Fitness Equipment,Sports & Outdoors,Fitness Equipment,2023-09-27,2023-10-25,2,168.0,336.0,Product did not meet expectations,Refunded,True
RET012604,OD102310,ORD034163,USR06261,298,Premium Swimwear,Fashion & Apparel,Swimwear,2023-03-05,2023-03-18,2,195.79,391.58,Wrong size or fit,Refunded,True
RET012605,OD102441,ORD034204,USR06267,301,Deluxe Sneakers & Casual Shoes,Fashion & Apparel,Sneakers & Casual Shoes,2023-01-24,2023-02-10,2,16.0,32.0,Wrong size or fit,Refunded,True
RET012606,OD102472,ORD034214,USR06270,16,Pro Accessories,Fashion & Apparel,Accessories,2023-02-24,2023-03-01,3,126.99,380.97,Product did not meet expectations,Refunded,True
RET012607,OD102507,ORD034226,USR06271,669,Classic Small Furniture,Home & Living,Small Furniture,2023-09-27,2023-10-25,2,168.79,337.58,Wrong size or fit,Refunded,True
RET012608,OD102804,ORD034327,USR06290,713,Portable Wall Art,Home & Living,Wall Art,2023-06-27,2023-07-18,2,132.49,264.98,Damaged item,Refunded,True
RET012609,OD102812,ORD034330,USR06290,89,Classic Sneakers & Casual Shoes,Fashion & Apparel,Sneakers & Casual Shoes,2023-04-02,2023-04-12,3,10.49,31.47,Damaged item,Refunded,True
RET012610,OD102900,ORD034358,USR06294,201,Eco T-Shirts & Tops,Fashion & Apparel,T-Shirts & Tops,2023-01-22,2023-02-16,1,172.99,172.99,Incorrect item received,Refunded,True
RET012611,OD102986,ORD034384,USR06298,13,Classic Accessories,Fashion & Apparel,Accessories,2023-01-04,2023-02-03,2,116.49,232.98,Product did not meet expectations,Refunded,True
RET012612,OD103016,ORD034393,USR06299,323,Premium Virtual Reality Gear,Technology & Gadgets,Virtual Reality Gear,2023-07-09,2023-08-04,4,187.49,749.96,Changed mind,Refunded,True
RET012613,OD103077,ORD034417,USR06302,403,Premium Skincare Products,Health & Beauty,Skincare Products,2023-08-04,2023-08-20,3,122.0,366.0,Product did not meet expectations,Refunded,True
RET012614,OD103079,ORD034417,USR06302,190,Eco T-Shirts & Tops,Fashion & Apparel,T-Shirts & Tops,2023-08-04,2023-08-31,2,194.99,389.98,Changed mind,Refunded,True
RET012615,OD103092,ORD034421,USR06302,731,Compact Water Sports Equipment,Sports & Outdoors,Water Sports Equipment,2023-02-05,2023-02-19,1,163.79,163.79,Damaged item,Refunded,True
RET012616,OD103235,ORD034471,USR06311,394,Pro Makeup & Cosmetics,Health & Beauty,Makeup & Cosmetics,2023-05-16,2023-05-22,2,167.79,335.58,Product did not meet expectations,Refunded,True
RET012617,OD103241,ORD034473,USR06311,654,Portable Skincare Products,Health & Beauty,Skincare Products,2023-01-14,2023-02-10,4,11.0,44.0,Product did not meet expectations,Refunded,True
RET012618,OD103288,ORD034487,USR06314,632,Compact Makeup & Cosmetics,Health & Beauty,Makeup & Cosmetics,2023-08-10,2023-08-22,5,135.0,675.0,Product did not meet expectations,Refunded,True
RET012619,OD103294,ORD034489,USR06314,414,Compact Skincare Products,Health & Beauty,Skincare Products,2023-01-15,2023-01-27,3,165.49,496.47,Wrong size or fit,Refunded,True
RET012620,OD103346,ORD034507,USR06316,168,Classic Dresses & Skirts,Fashion & Apparel,Dresses & Skirts,2023-02-10,2023-02-25,2,73.0,146.0,Changed mind,Refunded,True
RET012621,OD103368,ORD034515,USR06317,218,Compact Jeans & Trousers,Fashion & Apparel,Jeans & Trousers,2023-11-20,2023-12-11,1,52.79,52.79,Changed mind,Refunded,True
RET012622,OD103399,ORD034527,USR06319,468,Advanced Makeup & Cosmetics,Health & Beauty,Makeup & Cosmetics,2023-04-03,2023-04-12,6,16.49,98.94,Product did not meet expectations,Refunded,True
RET012623,OD103498,ORD034560,USR06328,538,Compact Beauty Tools & Brushes,Health & Beauty,Beauty Tools & Brushes,2023-11-16,2023-12-06,5,174.99,874.95,Changed mind,Refunded,True
RET012624,OD103508,ORD034564,USR06329,92,Portable Outerwear,Fashion & Apparel,Outerwear,2023-07-02,2023-08-01,3,121.49,364.47,Incorrect item received,Refunded,True
RET012625,OD103562,ORD034579,USR06331,48,Portable Activewear,Fashion & Apparel,Activewear,2023-06-30,2023-07-22,1,192.99,192.99,Wrong size or fit,Refunded,True
RET012626,OD103609,ORD034595,USR06335,265,Pro Swimwear,Fashion & Apparel,Swimwear,2023-03-08,2023-03-29,3,144.99,434.97,Product did not meet expectations,Refunded,True
RET012627,OD103667,ORD034613,USR06337,607,Portable Bath & Body Products,Health & Beauty,Bath & Body Products,2023-07-20,2023-08-09,4,107.49,429.96,Wrong size or fit,Refunded,True
RET012628,OD103674,ORD034615,USR06337,285,Ultra Formal Wear,Fashion & Apparel,Formal Wear,2023-06-24,2023-06-29,2,25.79,51.58,Damaged item,Refunded,True
RET012629,OD103698,ORD034622,USR06338,161,Deluxe Outerwear,Fashion & Apparel,Outerwear,2023-11-01,2023-11-18,1,57.0,57.0,Damaged item,Refunded,True
RET012630,OD103748,ORD034636,USR06340,298,Premium Swimwear,Fashion & Apparel,Swimwear,2023-07-06,2023-08-05,5,195.79,978.95,Changed mind,Refunded,True
RET012631,OD103791,ORD034648,USR06343,361,Ultra Skincare Products,Health & Beauty,Skincare Products,2023-03-20,2023-03-25,3,52.79,158.37,Changed mind,Refunded,True
RET012632,OD103795,ORD034649,USR06343,13,Classic Accessories,Fashion & Apparel,Accessories,2023-11-07,2023-11-13,2,116.49,232.98,Changed mind,Refunded,True
RET012633,OD103833,ORD034660,USR06346,477,Classic Haircare Products,Health & Beauty,Haircare Products,2023-03-25,2023-04-16,2,48.79,97.58,Product did not meet expectations,Refunded,True
RET012634,OD103896,ORD034681,USR06350,406,Deluxe Nail Care,Health & Beauty,Nail Care,2023-01-06,2023-01-19,2,95.49,190.98,Changed mind,Refunded,True
RET012635,OD103926,ORD034691,USR06353,100,Deluxe Accessories,Fashion & Apparel,Accessories,2023-10-21,2023-11-15,1,38.49,38.49,Changed mind,Refunded,True
RET012636,OD104028,ORD034727,USR06358,685,Classic Bedding & Linens,Home & Living,Bedding & Linens,2023-08-27,2023-09-09,4,93.0,372.0,Product did not meet expectations,Refunded,True
RET012637,OD104073,ORD034743,USR06362,505,Portable Makeup & Cosmetics,Health & Beauty,Makeup & Cosmetics,2023-05-06,2023-05-20,3,167.99,503.97,Changed mind,Refunded,True
RET012638,OD104122,ORD034759,USR06364,60,Portable Dresses & Skirts,Fashion & Apparel,Dresses & Skirts,2023-03-05,2023-04-02,4,65.99,263.96,Incorrect item received,Refunded,True
RET012639,OD104132,ORD034763,USR06364,722,Pro Yoga & Pilates Accessories,Sports & Outdoors,Yoga & Pilates Accessories,2023-01-15,2023-02-06,5,140.99,704.95,Product did not meet expectations,Refunded,True
RET012640,OD104154,ORD034772,USR06367,310,Compact Cameras & Photography,Technology & Gadgets,Cameras & Photography,2023-08-07,2023-08-17,2,87.99,175.98,Incorrect item received,Refunded,True
RET012641,OD104188,ORD034783,USR06368,240,Premium Jeans & Trousers,Fashion & Apparel,Jeans & Trousers,2023-11-02,2023-11-27,2,150.79,301.58,Wrong size or fit,Refunded,True
RET012642,OD104203,ORD034788,USR06369,176,Pro Outerwear,Fashion & Apparel,Outerwear,2023-02-24,2023-03-23,4,114.0,456.0,Changed mind,Refunded,True
RET012643,OD104567,ORD034905,USR06387,520,Classic Makeup & Cosmetics,Health & Beauty,Makeup & Cosmetics,2023-12-19,2023-12-25,1,58.79,58.79,Product did not meet expectations,Refunded,True
RET012644,OD104672,ORD034938,USR06395,206,Pro Formal Wear,Fashion & Apparel,Formal Wear,2023-04-28,2023-05-15,1,174.0,174.0,Wrong size or fit,Refunded,True
RET012645,OD104752,ORD034965,USR06402,593,Pro Wellness Supplements,Health & Beauty,Wellness Supplements,2023-04-07,2023-04-12,3,136.99,410.97,Changed mind,Refunded,True
RET012646,OD104761,ORD034969,USR06403,4,Ultra Sneakers & Casual Shoes,Fashion & Apparel,Sneakers & Casual Shoes,2023-06-03,2023-06-17,1,164.49,164.49,Product did not meet expectations,Refunded,True
RET012647,OD104862,ORD034997,USR06408,268,Classic Swimwear,Fashion & Apparel,Swimwear,2023-08-03,2023-08-09,2,182.79,365.58,Product did not meet expectations,Refunded,True
RET012648,OD105080,ORD035071,USR06420,211,Compact Bags & Backpacks,Fashion & Apparel,Bags & Backpacks,2023-08-18,2023-09-13,5,137.79,688.95,Changed mind,Refunded,True
RET012649,OD105117,ORD035083,USR06423,305,Premium Bags & Backpacks,Fashion & Apparel,Bags & Backpacks,2023-08-04,2023-08-27,7,96.79,677.53,Product did not meet expectations,Refunded,True
RET012650,OD105283,ORD035136,USR06435,358,Portable Nail Care,Health & Beauty,Nail Care,2023-05-21,2023-06-09,3,115.0,345.0,Wrong size or fit,Refunded,True
RET012651,OD105337,ORD035157,USR06439,99,Pro Jeans & Trousers,Fashion & Apparel,Jeans & Trousers,2023-05-16,2023-06-08,1,32.79,32.79,Changed mind,Refunded,True
RET012652,OD105349,ORD035163,USR06440,66,Advanced Dresses & Skirts,Fashion & Apparel,Dresses & Skirts,2023-07-29,2023-08-24,3,155.49,466.47,Changed mind,Refunded,True
RET012653,OD105375,ORD035170,USR06442,114,Compact Outerwear,Fashion & Apparel,Outerwear,2023-01-29,2023-02-13,1,75.0,75.0,Wrong size or fit,Refunded,True
RET012654,OD105376,ORD035170,USR06442,57,Eco Jeans & Trousers,Fashion & Apparel,Jeans & Trousers,2023-01-29,2023-02-12,2,122.99,245.98,Damaged item,Refunded,True
RET012655,OD105552,ORD035222,USR06450,725,Portable Outdoor Apparel,Sports & Outdoors,Outdoor Apparel,2023-06-08,2023-07-06,4,153.99,615.96,Damaged item,Refunded,True
RET012656,OD105643,ORD035250,USR06454,797,Compact Winter Sports Gear,Sports & Outdoors,Winter Sports Gear,2023-06-18,2023-06-21,3,143.99,431.97,Damaged item,Refunded,True
RET012657,OD105646,ORD035252,USR06454,529,Deluxe Fragrances,Health & Beauty,Fragrances,2023-10-03,2023-10-13,2,25.99,51.98,Wrong size or fit,Refunded,True
RET012658,OD105657,ORD035258,USR06456,202,Deluxe Formal Wear,Fashion & Apparel,Formal Wear,2023-11-12,2023-12-07,5,157.49,787.45,Changed mind,Refunded,True
RET012659,OD105693,ORD035270,USR06458,616,Pro Makeup & Cosmetics,Health & Beauty,Makeup & Cosmetics,2023-10-21,2023-11-17,3,125.0,375.0,Wrong size or fit,Refunded,True
RET012660,OD105715,ORD035276,USR06459,31,Advanced Swimwear,Fashion & Apparel,Swimwear,2023-07-25,2023-08-09,1,150.79,150.79,Product did not meet expectations,Refunded,True
RET012661,OD105792,ORD035304,USR06467,690,Portable Wall Art,Home & Living,Wall Art,2023-01-21,2023-02-20,2,83.99,167.98,Product did not meet expectations,Refunded,True
RET012662,OD105968,ORD035367,USR06478,220,Eco Formal Wear,Fashion & Apparel,Formal Wear,2023-08-07,2023-08-16,2,60.49,120.98,Wrong size or fit,Refunded,True
RET012663,OD105987,ORD035373,USR06479,256,Classic Dresses & Skirts,Fashion & Apparel,Dresses & Skirts,2023-08-18,2023-08-27,2,160.0,320.0,Changed mind,Refunded,True
RET012664,OD106037,ORD035390,USR06483,238,Premium Accessories,Fashion & Apparel,Accessories,2023-04-27,2023-05-01,2,175.79,351.58,Changed mind,Refunded,True
RET012665,OD106039,ORD035390,USR06483,326,Portable Beauty Tools & Brushes,Health & Beauty,Beauty Tools & Brushes,2023-04-27,2023-05-09,1,101.79,101.79,Changed mind,Refunded,True
RET012666,OD106046,ORD035392,USR06484,236,Deluxe Sneakers & Casual Shoes,Fashion & Apparel,Sneakers & Casual Shoes,2023-12-16,2023-12-21,1,27.99,27.99,Product did not meet expectations,Refunded,True
RET012667,OD106063,ORD035401,USR06485,315,Compact Smart Home Devices,Technology & Gadgets,Smart Home Devices,2023-10-11,2023-10-23,1,12.49,12.49,Changed mind,Refunded,True
RET012668,OD106221,ORD035453,USR06495,216,Premium Dresses & Skirts,Fashion & Apparel,Dresses & Skirts,2023-03-29,2023-04-11,1,106.49,106.49,Changed mind,Refunded,True
RET012669,OD106236,ORD035460,USR06495,357,Compact Bath & Body Products,Health & Beauty,Bath & Body Products,2023-12-23,2024-01-15,7,18.99,132.93,Changed mind,Refunded,True
RET012670,OD106316,ORD035489,USR06501,10,Eco Accessories,Fashion & Apparel,Accessories,2023-06-15,2023-07-09,2,152.49,304.98,Product did not meet expectations,Refunded,True
RET012671,OD106350,ORD035504,USR06503,179,Eco Outerwear,Fashion & Apparel,Outerwear,2023-09-13,2023-09-21,1,45.49,45.49,Wrong size or fit,Refunded,True
RET012672,OD106393,ORD035518,USR06506,122,Eco Accessories,Fashion & Apparel,Accessories,2023-10-02,2023-10-26,2,102.49,204.98,Changed mind,Refunded,True
RET012673,OD106488,ORD035551,USR06513,369,Ultra Makeup & Cosmetics,Health & Beauty,Makeup & Cosmetics,2023-02-22,2023-03-14,2,177.79,355.58,Changed mind,Refunded,True
RET012674,OD106567,ORD035583,USR06521,92,Portable Outerwear,Fashion & Apparel,Outerwear,2023-01-01,2023-01-22,4,121.49,485.96,Wrong size or fit,Refunded,True
RET012675,OD106602,ORD035595,USR06522,672,Classic Lighting & Lamps,Home & Living,Lighting & Lamps,2023-05-15,2023-06-09,6,95.79,574.74,Wrong size or fit,Refunded,True
RET012676,OD106704,ORD035630,USR06528,781,Premium Hiking & Trekking Gear,Sports & Outdoors,Hiking & Trekking Gear,2023-10-10,2023-10-25,2,153.79,307.58,Product did not meet expectations,Refunded,True
RET012677,OD106769,ORD035652,USR06533,288,Pro Dresses & Skirts,Fashion & Apparel,Dresses & Skirts,2023-05-21,2023-06-14,5,27.0,135.0,Wrong size or fit,Refunded,True
RET012678,OD106832,ORD035675,USR06537,555,Portable Fragrances,Health & Beauty,Fragrances,2023-04-20,2023-05-12,3,29.0,87.0,Product did not meet expectations,Refunded,True
RET012679,OD106956,ORD035714,USR06545,101,Portable Bags & Backpacks,Fashion & Apparel,Bags & Backpacks,2023-02-18,2023-02-27,2,18.0,36.0,Incorrect item received,Refunded,True
RET012680,OD106978,ORD035724,USR06547,77,Advanced Outerwear,Fashion & Apparel,Outerwear,2023-11-02,2023-11-30,6,121.49,728.94,Damaged item,Refunded,True
RET012681,OD106982,ORD035725,USR06548,75,Portable Sneakers & Casual Shoes,Fashion & Apparel,Sneakers & Casual Shoes,2023-11-14,2023-11-22,4,195.79,783.16,Wrong size or fit,Refunded,True
RET012682,OD107015,ORD035737,USR06551,146,Ultra Outerwear,Fashion & Apparel,Outerwear,2023-11-04,2023-11-08,1,50.99,50.99,Product did not meet expectations,Refunded,True
RET012683,OD107068,ORD035755,USR06555,185,Deluxe Jeans & Trousers,Fashion & Apparel,Jeans & Trousers,2023-07-28,2023-08-05,1,170.49,170.49,Wrong size or fit,Refunded,True
RET012684,OD107086,ORD035761,USR06556,241,Classic Activewear,Fashion & Apparel,Activewear,2023-05-03,2023-05-12,8,108.0,864.0,Damaged item,Refunded,True
RET012685,OD107134,ORD035777,USR06559,410,Classic Nail Care,Health & Beauty,Nail Care,2023-02-13,2023-02-22,4,66.49,265.96,Incorrect item received,Refunded,True
RET012686,OD107221,ORD035801,USR06563,309,Compact Laptops & Tablets,Technology & Gadgets,Laptops & Tablets,2023-06-06,2023-06-22,3,186.79,560.37,Incorrect item received,Refunded,True
RET012687,OD107258,ORD035813,USR06564,787,Eco Bicycles & Accessories,Sports & Outdoors,Bicycles & Accessories,2023-07-03,2023-07-11,1,66.0,66.0,Incorrect item received,Refunded,True
RET012688,OD107259,ORD035813,USR06564,213,Deluxe Formal Wear,Fashion & Apparel,Formal Wear,2023-07-03,2023-08-02,1,162.0,162.0,Changed mind,Refunded,True
RET012689,OD107356,ORD035852,USR06574,306,Pro Jeans & Trousers,Fashion & Apparel,Jeans & Trousers,2023-01-08,2023-02-05,1,110.99,110.99,Wrong size or fit,Refunded,True
RET012690,OD107481,ORD035897,USR06581,199,Deluxe Swimwear,Fashion & Apparel,Swimwear,2023-11-05,2023-11-12,2,91.0,182.0,Product did not meet expectations,Refunded,True
RET012691,OD107581,ORD035929,USR06587,206,Pro Formal Wear,Fashion & Apparel,Formal Wear,2023-09-25,2023-10-09,1,174.0,174.0,Product did not meet expectations,Refunded,True
RET012692,OD107627,ORD035945,USR06589,12,Pro Bags & Backpacks,Fashion & Apparel,Bags & Backpacks,2023-07-27,2023-08-12,1,21.79,21.79,Damaged item,Refunded,True
RET012693,OD107646,ORD035951,USR06590,368,Classic Fragrances,Health & Beauty,Fragrances,2023-04-15,2023-05-09,4,73.99,295.96,Product did not meet expectations,Refunded,True
RET012694,OD107649,ORD035952,USR06590,780,Compact Travel Accessories,Sports & Outdoors,Travel Accessories,2023-10-24,2023-11-05,3,22.0,66.0,Wrong size or fit,Refunded,True
RET012695,OD107686,ORD035962,USR06593,94,Classic Activewear,Fashion & Apparel,Activewear,2023-06-21,2023-07-16,3,177.0,531.0,Product did not meet expectations,Refunded,True
RET012696,OD107720,ORD035975,USR06594,548,Eco Fragrances,Health & Beauty,Fragrances,2023-02-05,2023-02-26,1,50.49,50.49,Incorrect item received,Refunded,True
RET012697,OD107877,ORD036024,USR06602,567,Ultra Nail Care,Health & Beauty,Nail Care,2023-01-11,2023-01-25,3,169.99,509.97,Changed mind,Refunded,True
RET012698,OD107878,ORD036024,USR06602,104,Classic Dresses & Skirts,Fashion & Apparel,Dresses & Skirts,2023-01-11,2023-02-04,1,76.49,76.49,Incorrect item received,Refunded,True
RET012699,OD107895,ORD036029,USR06604,752,Compact Winter Sports Gear,Sports & Outdoors,Winter Sports Gear,2023-01-19,2023-02-02,2,79.99,159.98,Changed mind,Refunded,True
RET012700,OD107907,ORD036034,USR06605,160,Compact Sneakers & Casual Shoes,Fashion & Apparel,Sneakers & Casual Shoes,2023-09-08,2023-09-26,4,69.99,279.96,Changed mind,Refunded,True
RET012701,OD107991,ORD036063,USR06610,89,Classic Sneakers & Casual Shoes,Fashion & Apparel,Sneakers & Casual Shoes,2023-05-05,2023-05-17,2,10.49,20.98,Damaged item,Refunded,True
RET012702,OD108330,ORD036169,USR06631,234,Premium Sneakers & Casual Shoes,Fashion & Apparel,Sneakers & Casual Shoes,2023-02-12,2023-03-05,2,124.79,249.58,Changed mind,Refunded,True
RET012703,OD108337,ORD036171,USR06632,140,Eco T-Shirts & Tops,Fashion & Apparel,T-Shirts & Tops,2023-11-21,2023-12-16,2,86.99,173.98,Damaged item,Refunded,True
