UserID,Country,Continent,AgeGroup,IncomeGroup,Recency,Frequency,Monetary,RecencyScore,FrequencyScore,MonetaryScore,Segment
USR11916,India,Asia,35-44,50K-75K,44,5,4190.889999999999,4,2,2,Potential Loyalists
USR11917,Mexico,North America,25-34,25K-50K,657,3,3365.06,1,2,2,Hibernating
USR11918,Spain,Europe,35-44,50K-75K,48,9,9746.810000000001,4,4,4,Champions
USR11919,Canada,North America,25-34,50K-75K,79,6,3907.75,4,3,2,Loyal Customers
USR11920,Italy,Europe,35-44,25K-50K,7,9,18800.8,4,4,4,Champions
USR11921,Canada,North America,25-34,50K-75K,19,7,7522.37,4,3,3,Champions
USR11922,United States,North America,25-34,50K-75K,202,3,3985.4700000000003,2,2,2,Hibernating
USR11923,Canada,North America,45-54,50K-75K,3,8,13262.32,4,4,4,Champions
USR11924,India,Asia,35-44,50K-75K,61,6,8775.46,4,3,3,Champions
USR11925,United Kingdom,Europe,25-34,75K+,525,4,7813.11,1,2,3,Hibernating
USR11926,Italy,Europe,35-44,50K-75K,182,7,8389.22,3,3,3,Champions
USR11927,China,Asia,35-44,50K-75K,172,3,2089.8,3,2,1,Potential Loyalists
USR11928,Canada,North America,45-54,50K-75K,223,6,8379.6,2,3,3,Loyal Customers
USR11929,Brazil,South America,35-44,25K-50K,107,8,8531.43,3,4,3,Champions
USR11930,Australia,Oceania,35-44,50K-75K,373,7,10721.32,2,3,4,Loyal Customers
USR11931,India,Asia,45-54,25K-50K,152,10,11663.66,3,4,4,Champions
USR11932,Canada,North America,35-44,50K-75K,235,7,8856.61,2,3,3,Loyal Customers
USR11933,Brazil,South America,25-34,25K-50K,33,7,8185.4400000000005,4,3,3,Champions
USR11934,France,Europe,25-34,50K-75K,83,7,7543.08,4,3,3,Champions
USR11935,United Kingdom,Europe,45-54,50K-75K,69,7,13168.96,4,3,4,Champions
USR11936,Spain,Europe,25-34,50K-75K,185,5,4659.38,3,2,2,Potential Loyalists
USR11937,United Kingdom,Europe,35-44,25K-50K,20,6,5889.34,4,3,2,Loyal Customers
USR11938,Australia,Oceania,35-44,50K-75K,417,4,3920.37,1,2,2,Hibernating
USR11939,Israel,Asia,25-34,25K-50K,413,3,3967.55,1,2,2,Hibernating
USR11940,Brazil,South America,35-44,50K-75K,112,8,10693.41,3,4,4,Champions
USR11941,India,Asia,18-24,25K-50K,1238,3,5354.51,1,2,2,Hibernating
USR11942,Australia,Oceania,25-34,50K-75K,60,7,9054.81,4,3,4,Champions
USR11943,France,Europe,25-34,50K-75K,368,7,7489.64,2,3,3,Loyal Customers
USR11944,France,Europe,25-34,50K-75K,350,2,3178.17,2,1,2,Hibernating
USR11945,Israel,Asia,25-34,50K-75K,345,4,5906.400000000001,2,2,2,Hibernating
USR11946,China,Asia,35-44,25K-50K,267,2,3118.96,2,1,1,Hibernating
USR11947,Israel,Asia,35-44,25K-50K,130,9,9490.12,3,4,4,Champions
USR11948,Brazil,South America,18-24,25K-50K,11,9,9613.32,4,4,4,Champions
USR11949,China,Asia,35-44,25K-50K,25,4,3731.57,4,2,2,Potential Loyalists
USR11950,United Kingdom,Europe,35-44,25K-50K,555,6,6672.15,1,3,3,At Risk
USR11951,China,Asia,35-44,25K-50K,229,4,2757.5699999999997,2,2,1,Hibernating
USR11952,Spain,Europe,25-34,50K-75K,63,10,11518.75,4,4,4,Champions
USR11953,Spain,Europe,35-44,50K-75K,516,2,5681.3099999999995,1,1,2,Hibernating
USR11954,Australia,Oceania,18-24,25K-50K,99,8,10094.64,3,4,4,Champions
USR11955,United States,North America,25-34,25K-50K,714,7,10653.34,1,3,4,At Risk
USR11956,United Kingdom,Europe,25-34,25K-50K,207,4,4125.67,2,2,2,Hibernating
USR11957,Canada,North America,35-44,50K-75K,258,10,11052.300000000001,2,4,4,Loyal Customers
USR11958,United States,North America,35-44,50K-75K,172,9,9913.04,3,4,4,Champions
USR11959,Australia,Oceania,35-44,50K-75K,417,2,2701.0,1,1,1,Hibernating
USR11960,Canada,North America,35-44,25K-50K,248,7,10190.060000000001,2,3,4,Loyal Customers
USR11961,Brazil,South America,35-44,25K-50K,59,7,5694.55,4,3,2,Loyal Customers
USR11962,United Kingdom,Europe,25-34,50K-75K,106,10,8988.69,3,4,3,Champions
USR11963,Italy,Europe,35-44,25K-50K,143,5,3328.12,3,2,2,Potential Loyalists
USR11964,United Kingdom,Europe,35-44,25K-50K,269,10,11218.64,2,4,4,Loyal Customers
USR11965,Germany,Europe,18-24,50K-75K,369,5,8138.75,2,2,3,Hibernating
USR11966,Canada,North America,35-44,25K-50K,456,5,7314.29,1,2,3,Hibernating
USR11967,Brazil,South America,35-44,50K-75K,181,9,9677.59,3,4,4,Champions
USR11968,Canada,North America,35-44,50K-75K,279,3,3391.4700000000003,2,2,2,Hibernating
USR11969,China,Asia,35-44,50K-75K,92,4,6305.4400000000005,3,2,3,Potential Loyalists
USR11970,Mexico,North America,35-44,50K-75K,238,6,5078.19,2,3,2,Loyal Customers
USR11971,India,Asia,25-34,25K-50K,206,7,8217.76,2,3,3,Loyal Customers
USR11972,Canada,North America,45-54,50K-75K,187,6,7585.889999999999,3,3,3,Champions
USR11973,Germany,Europe,35-44,50K-75K,90,9,11004.49,3,4,4,Champions
USR11974,France,Europe,25-34,25K-50K,316,4,3434.43,2,2,2,Hibernating
USR11975,Mexico,North America,35-44,50K-75K,77,10,7745.66,4,4,3,Champions
USR11976,Canada,North America,35-44,25K-50K,58,8,7307.15,4,4,3,Champions
USR11977,China,Asia,18-24,50K-75K,15,2,403.98,4,1,1,Needs Attention
USR11978,United Kingdom,Europe,35-44,50K-75K,489,8,6273.62,1,4,3,At Risk
USR11979,Brazil,South America,45-54,50K-75K,308,2,2410.49,2,1,1,Hibernating
USR11980,Brazil,South America,35-44,50K-75K,66,6,7104.0599999999995,4,3,3,Champions
USR11981,Australia,Oceania,35-44,25K-50K,801,5,5925.139999999999,1,2,2,Hibernating
USR11982,Australia,Oceania,18-24,25K-50K,189,9,8822.24,3,4,3,Champions
USR11983,Australia,Oceania,25-34,25K-50K,145,3,5166.9400000000005,3,2,2,Potential Loyalists
USR11984,Brazil,South America,18-24,50K-75K,197,10,10663.74,3,4,4,Champions
USR11985,Australia,Oceania,Unknown,50K-75K,177,9,9666.26,3,4,4,Champions
USR11986,Brazil,South America,25-34,Up to 25K,502,5,5465.05,1,2,2,Hibernating
USR11987,Israel,Asia,35-44,50K-75K,151,5,5775.47,3,2,2,Potential Loyalists
USR11988,United States,North America,25-34,50K-75K,465,3,1680.5800000000002,1,2,1,Hibernating
USR11989,Canada,North America,35-44,25K-50K,176,6,4786.73,3,3,2,Loyal Customers
USR11990,Israel,Asia,35-44,25K-50K,620,5,9788.55,1,2,4,Hibernating
USR11991,Canada,North America,35-44,50K-75K,687,1,235.96,1,1,1,Hibernating
USR11992,India,Asia,35-44,25K-50K,1167,2,2538.6400000000003,1,1,1,Hibernating
USR11993,United States,North America,35-44,25K-50K,15,10,13293.65,4,4,4,Champions
USR11994,Germany,Europe,35-44,25K-50K,324,2,2573.86,2,1,1,Hibernating
USR11995,India,Asia,35-44,50K-75K,64,5,7154.67,4,2,3,Potential Loyalists
USR11996,United States,North America,35-44,50K-75K,21,8,7311.98,4,4,3,Champions
USR11997,Australia,Oceania,45-54,50K-75K,266,9,11828.33,2,4,4,Loyal Customers
USR11998,Brazil,South America,35-44,50K-75K,25,10,12248.550000000001,4,4,4,Champions
USR11999,Brazil,South America,35-44,25K-50K,676,3,4021.7,1,2,2,Hibernating
USR12000,Brazil,South America,25-34,25K-50K,28,8,8094.12,4,4,3,Champions
USR12001,Spain,Europe,25-34,25K-50K,285,10,11597.54,2,4,4,Loyal Customers
USR12002,United Kingdom,Europe,35-44,25K-50K,70,1,1190.58,4,1,1,Needs Attention
USR12003,China,Asia,35-44,25K-50K,110,10,7718.6,3,4,3,Champions
USR12004,Israel,Asia,45-54,25K-50K,224,6,10309.01,2,3,4,Loyal Customers
USR12005,India,Asia,35-44,25K-50K,74,9,12964.14,4,4,4,Champions
USR12006,Brazil,South America,35-44,50K-75K,88,9,15324.11,3,4,4,Champions
USR12007,Germany,Europe,25-34,25K-50K,37,4,2271.05,4,2,1,Potential Loyalists
USR12008,Canada,North America,25-34,25K-50K,224,8,6898.86,2,4,3,Loyal Customers
USR12009,Australia,Oceania,35-44,50K-75K,15,10,13364.34,4,4,4,Champions
USR12010,Canada,North America,35-44,25K-50K,479,6,4187.5,1,3,2,At Risk
USR12011,Spain,Europe,45-54,25K-50K,26,2,2571.05,4,1,1,Needs Attention
USR12012,India,Asia,35-44,50K-75K,254,3,2508.7,2,2,1,Hibernating
USR12013,Israel,Asia,35-44,25K-50K,390,10,10002.460000000001,2,4,4,Loyal Customers
USR12014,India,Asia,35-44,50K-75K,402,7,6816.610000000001,2,3,3,Loyal Customers
USR12015,Israel,Asia,35-44,25K-50K,327,9,14053.29,2,4,4,Loyal Customers
USR12016,Spain,Europe,35-44,25K-50K,383,4,6774.1,2,2,3,Hibernating
USR12017,Australia,Oceania,35-44,25K-50K,233,3,2185.35,2,2,1,Hibernating
USR12018,Spain,Europe,35-44,50K-75K,397,3,3710.24,2,2,2,Hibernating
USR12019,Mexico,North America,25-34,50K-75K,225,8,8085.16,2,4,3,Loyal Customers
USR12020,Australia,Oceania,25-34,25K-50K,157,7,7353.9800000000005,3,3,3,Champions
USR12021,Australia,Oceania,25-34,50K-75K,32,6,5548.35,4,3,2,Loyal Customers
USR12022,France,Europe,35-44,50K-75K,152,9,8641.71,3,4,3,Champions
USR12023,Australia,Oceania,18-24,50K-75K,264,6,10874.95,2,3,4,Loyal Customers
USR12024,Italy,Europe,25-34,50K-75K,259,4,3671.8,2,2,2,Hibernating
USR12025,Italy,Europe,25-34,25K-50K,108,3,3202.21,3,2,2,Potential Loyalists
USR12026,China,Asia,25-34,50K-75K,32,3,3029.46,4,2,1,Potential Loyalists
USR12027,Germany,Europe,35-44,25K-50K,124,9,9655.92,3,4,4,Champions
USR12028,Brazil,South America,45-54,25K-50K,615,1,1288.88,1,1,1,Hibernating
USR12029,Canada,North America,45-54,50K-75K,373,4,6006.280000000001,2,2,3,Hibernating
USR12030,Brazil,South America,25-34,25K-50K,626,2,1985.3700000000001,1,1,1,Hibernating
USR12031,United States,North America,35-44,50K-75K,430,3,1023.9200000000001,1,2,1,Hibernating
USR12032,Italy,Europe,35-44,25K-50K,167,9,10914.19,3,4,4,Champions
USR12033,Germany,Europe,35-44,25K-50K,224,8,9799.86,2,4,4,Loyal Customers
USR12034,Israel,Asia,25-34,50K-75K,660,2,2887.86,1,1,1,Hibernating
USR12035,Brazil,South America,25-34,50K-75K,194,7,10335.83,3,3,4,Champions
USR12036,Israel,Asia,35-44,25K-50K,270,4,3438.54,2,2,2,Hibernating
USR12037,Spain,Europe,35-44,25K-50K,499,5,5844.3099999999995,1,2,2,Hibernating
USR12038,India,Asia,35-44,50K-75K,541,4,5171.33,1,2,2,Hibernating
USR12039,Brazil,South America,35-44,50K-75K,194,9,11539.32,3,4,4,Champions
USR12040,Italy,Europe,35-44,25K-50K,21,5,6345.54,4,2,3,Potential Loyalists
USR12041,China,Asia,35-44,50K-75K,548,6,4732.17,1,3,2,At Risk
USR12042,Canada,North America,35-44,50K-75K,293,2,1975.91,2,1,1,Hibernating
USR12043,China,Asia,25-34,50K-75K,382,2,1431.3,2,1,1,Hibernating
USR12044,Italy,Europe,35-44,25K-50K,315,2,1848.88,2,1,1,Hibernating
USR12045,India,Asia,25-34,25K-50K,65,5,4650.08,4,2,2,Potential Loyalists
USR12046,Italy,Europe,35-44,50K-75K,1053,1,2949.3,1,1,1,Hibernating
USR12047,Brazil,South America,25-34,50K-75K,343,7,9653.52,2,3,4,Loyal Customers
USR12048,Germany,Europe,35-44,50K-75K,439,2,749.87,1,1,1,Hibernating
USR12049,India,Asia,45-54,25K-50K,1,7,11133.560000000001,4,3,4,Champions
USR12050,Germany,Europe,25-34,25K-50K,118,10,10490.560000000001,3,4,4,Champions
USR12051,Israel,Asia,25-34,25K-50K,162,10,13258.91,3,4,4,Champions
USR12052,India,Asia,35-44,25K-50K,47,6,6538.71,4,3,3,Champions
USR12053,Italy,Europe,45-54,50K-75K,448,3,5779.0599999999995,1,2,2,Hibernating
USR12054,Italy,Europe,45-54,Up to 25K,177,3,4457.63,3,2,2,Potential Loyalists
USR12055,Australia,Oceania,25-34,25K-50K,18,10,13023.27,4,4,4,Champions
USR12056,China,Asia,35-44,25K-50K,255,5,4532.63,2,2,2,Hibernating
USR12057,Canada,North America,25-34,Up to 25K,11,8,10102.52,4,4,4,Champions
USR12058,Canada,North America,35-44,25K-50K,24,8,10679.65,4,4,4,Champions
USR12059,Brazil,South America,45-54,25K-50K,178,7,10106.869999999999,3,3,4,Champions
USR12060,China,Asia,45-54,50K-75K,132,6,5866.22,3,3,2,Loyal Customers
USR12061,United Kingdom,Europe,25-34,50K-75K,282,10,15283.920000000002,2,4,4,Loyal Customers
USR12062,China,Asia,25-34,50K-75K,94,8,8502.25,3,4,3,Champions
USR12063,Israel,Asia,35-44,25K-50K,136,4,6371.2699999999995,3,2,3,Potential Loyalists
USR12064,Israel,Asia,35-44,25K-50K,123,8,7323.72,3,4,3,Champions
USR12065,Mexico,North America,25-34,25K-50K,82,8,8584.560000000001,4,4,3,Champions
USR12066,Spain,Europe,35-44,50K-75K,305,7,5462.05,2,3,2,Loyal Customers
USR12067,France,Europe,25-34,50K-75K,51,6,7183.92,4,3,3,Champions
USR12068,Israel,Asia,25-34,25K-50K,851,1,2983.9,1,1,1,Hibernating
USR12069,France,Europe,35-44,50K-75K,170,3,3711.53,3,2,2,Potential Loyalists
USR12070,India,Asia,35-44,50K-75K,212,9,9225.22,2,4,4,Loyal Customers
USR12071,India,Asia,35-44,50K-75K,47,5,4749.780000000001,4,2,2,Potential Loyalists
USR12072,United Kingdom,Europe,25-34,25K-50K,21,8,8119.88,4,4,3,Champions
USR12073,Brazil,South America,25-34,25K-50K,69,7,6051.13,4,3,3,Champions
USR12074,India,Asia,35-44,50K-75K,231,2,1728.1599999999999,2,1,1,Hibernating
USR12075,Canada,North America,35-44,50K-75K,342,3,3069.6099999999997,2,2,1,Hibernating
USR12076,United States,North America,35-44,50K-75K,21,7,4971.54,4,3,2,Loyal Customers
USR12077,Italy,Europe,35-44,Up to 25K,15,4,5145.1,4,2,2,Potential Loyalists
USR12078,Mexico,North America,35-44,50K-75K,326,4,5705.860000000001,2,2,2,Hibernating
USR12079,United States,North America,25-34,25K-50K,7,10,11097.51,4,4,4,Champions
USR12080,United Kingdom,Europe,35-44,25K-50K,36,5,6600.66,4,2,3,Potential Loyalists
USR12081,India,Asia,35-44,50K-75K,103,10,8222.93,3,4,3,Champions
USR12082,Australia,Oceania,25-34,25K-50K,640,2,1544.8000000000002,1,1,1,Hibernating
USR12083,Spain,Europe,45-54,50K-75K,87,6,5245.09,3,3,2,Loyal Customers
USR12084,Israel,Asia,25-34,50K-75K,282,6,9545.04,2,3,4,Loyal Customers
USR12085,China,Asia,35-44,25K-50K,1063,1,1674.82,1,1,1,Hibernating
USR12086,Spain,Europe,35-44,50K-75K,75,7,9347.24,4,3,4,Champions
USR12087,Italy,Europe,25-34,25K-50K,139,7,3789.58,3,3,2,Loyal Customers
USR12088,Mexico,North America,25-34,50K-75K,399,1,2172.39,2,1,1,Hibernating
USR12089,Israel,Asia,35-44,50K-75K,271,6,8675.64,2,3,3,Loyal Customers
USR12090,Italy,Europe,35-44,50K-75K,124,4,3687.19,3,2,2,Potential Loyalists
USR12091,Germany,Europe,25-34,50K-75K,330,8,7765.93,2,4,3,Loyal Customers
USR12092,China,Asia,35-44,50K-75K,323,3,5978.17,2,2,2,Hibernating
USR12093,Brazil,South America,35-44,25K-50K,131,6,2974.81,3,3,1,Loyal Customers
USR12094,United States,North America,35-44,Up to 25K,780,1,1549.94,1,1,1,Hibernating
USR12095,United Kingdom,Europe,35-44,25K-50K,371,4,5333.53,2,2,2,Hibernating
USR12096,Mexico,North America,25-34,25K-50K,355,4,4261.5199999999995,2,2,2,Hibernating
USR12097,Germany,Europe,25-34,25K-50K,647,3,2098.8799999999997,1,2,1,Hibernating
USR12098,France,Europe,25-34,25K-50K,32,3,2431.67,4,2,1,Potential Loyalists
USR12099,Mexico,North America,35-44,50K-75K,25,10,15253.56,4,4,4,Champions
USR12100,France,Europe,45-54,50K-75K,295,6,8393.5,2,3,3,Loyal Customers
USR12101,Italy,Europe,35-44,25K-50K,359,1,445.0,2,1,1,Hibernating
USR12102,France,Europe,25-34,25K-50K,1213,4,5848.17,1,2,2,Hibernating
USR12103,Mexico,North America,35-44,50K-75K,533,2,1040.8899999999999,1,1,1,Hibernating
USR12104,Canada,North America,35-44,25K-50K,188,10,18617.28,3,4,4,Champions
USR12105,Brazil,South America,18-24,50K-75K,143,6,7206.98,3,3,3,Champions
USR12106,France,Europe,25-34,25K-50K,824,1,274.47,1,1,1,Hibernating
USR12107,Spain,Europe,35-44,50K-75K,154,4,5521.41,3,2,2,Potential Loyalists
USR12108,India,Asia,35-44,50K-75K,261,7,9548.300000000001,2,3,4,Loyal Customers
USR12109,Italy,Europe,35-44,25K-50K,1261,1,1126.71,1,1,1,Hibernating
USR12110,Canada,North America,25-34,50K-75K,4,7,7920.03,4,3,3,Champions
USR12111,Israel,Asia,35-44,25K-50K,111,10,11654.13,3,4,4,Champions
USR12112,Canada,North America,25-34,50K-75K,77,6,5754.2,4,3,2,Loyal Customers
USR12113,China,Asia,45-54,50K-75K,53,10,11235.24,4,4,4,Champions
USR12114,Germany,Europe,35-44,50K-75K,382,3,2246.8599999999997,2,2,1,Hibernating
USR12115,Spain,Europe,25-34,25K-50K,95,7,11008.96,3,3,4,Champions
USR12116,France,Europe,35-44,50K-75K,984,2,4199.38,1,1,2,Hibernating
USR12117,China,Asia,35-44,25K-50K,98,9,9646.22,3,4,4,Champions
USR12118,Canada,North America,25-34,50K-75K,154,7,4234.5,3,3,2,Loyal Customers
USR12119,Israel,Asia,35-44,50K-75K,296,6,7072.93,2,3,3,Loyal Customers
USR12120,Australia,Oceania,25-34,50K-75K,33,10,12171.99,4,4,4,Champions
USR12121,Mexico,North America,35-44,25K-50K,1000,1,624.97,1,1,1,Hibernating
USR12122,Israel,Asia,35-44,25K-50K,329,4,2595.95,2,2,1,Hibernating
USR12123,India,Asia,35-44,50K-75K,207,4,4697.74,2,2,2,Hibernating
USR12124,Mexico,North America,35-44,25K-50K,976,3,2663.8900000000003,1,2,1,Hibernating
USR12125,Germany,Europe,35-44,50K-75K,162,7,6019.59,3,3,3,Champions
USR12126,India,Asia,35-44,25K-50K,400,3,1707.65,2,2,1,Hibernating
USR12127,Israel,Asia,18-24,25K-50K,368,5,5065.98,2,2,2,Hibernating
USR12128,Australia,Oceania,35-44,25K-50K,298,4,4475.82,2,2,2,Hibernating
USR12129,France,Europe,35-44,50K-75K,342,4,6702.780000000001,2,2,3,Hibernating
USR12130,China,Asia,35-44,50K-75K,457,1,1134.75,1,1,1,Hibernating
USR12131,Italy,Europe,25-34,25K-50K,142,3,3470.9,3,2,2,Potential Loyalists
USR12132,Brazil,South America,25-34,25K-50K,350,4,4790.52,2,2,2,Hibernating
USR12133,Spain,Europe,25-34,50K-75K,445,1,373.69,1,1,1,Hibernating
USR12134,Spain,Europe,35-44,50K-75K,38,9,8390.03,4,4,3,Champions
USR12135,France,Europe,25-34,25K-50K,41,10,13031.970000000001,4,4,4,Champions
USR12136,United States,North America,35-44,Up to 25K,254,4,9144.16,2,2,4,Hibernating
USR12137,Canada,North America,35-44,25K-50K,152,6,4488.06,3,3,2,Loyal Customers
USR12138,Israel,Asia,35-44,50K-75K,121,9,11800.68,3,4,4,Champions
USR12139,Canada,North America,25-34,25K-50K,85,8,10520.35,4,4,4,Champions
USR12140,Mexico,North America,18-24,25K-50K,254,2,802.6099999999999,2,1,1,Hibernating
USR12141,China,Asia,35-44,50K-75K,266,4,5525.79,2,2,2,Hibernating
USR12142,Germany,Europe,35-44,50K-75K,106,9,10979.01,3,4,4,Champions
USR12143,China,Asia,35-44,25K-50K,36,8,6961.1900000000005,4,4,3,Champions
USR12144,China,Asia,25-34,50K-75K,460,3,1787.45,1,2,1,Hibernating
USR12145,Israel,Asia,18-24,50K-75K,306,1,755.93,2,1,1,Hibernating
USR12146,Spain,Europe,35-44,25K-50K,179,4,4550.95,3,2,2,Potential Loyalists
USR12147,United States,North America,25-34,25K-50K,290,9,8727.52,2,4,3,Loyal Customers
USR12148,China,Asia,35-44,50K-75K,702,2,2088.44,1,1,1,Hibernating
USR12149,Italy,Europe,35-44,50K-75K,438,2,1675.48,1,1,1,Hibernating
USR12150,Spain,Europe,35-44,25K-50K,332,9,10889.13,2,4,4,Loyal Customers
USR12151,India,Asia,25-34,50K-75K,161,9,8366.81,3,4,3,Champions
USR12152,United Kingdom,Europe,35-44,50K-75K,116,10,10748.16,3,4,4,Champions
USR12153,Australia,Oceania,35-44,50K-75K,610,3,2580.5299999999997,1,2,1,Hibernating
USR12154,Australia,Oceania,35-44,25K-50K,410,4,3299.75,2,2,2,Hibernating
USR12155,Canada,North America,35-44,50K-75K,168,8,8480.68,3,4,3,Champions
USR12156,Germany,Europe,35-44,50K-75K,53,4,5053.110000000001,4,2,2,Potential Loyalists
USR12157,Italy,Europe,35-44,25K-50K,54,3,4064.28,4,2,2,Potential Loyalists
USR12158,China,Asia,25-34,25K-50K,332,7,11157.51,2,3,4,Loyal Customers
USR12159,Italy,Europe,25-34,25K-50K,325,7,7283.76,2,3,3,Loyal Customers
USR12160,India,Asia,45-54,25K-50K,77,8,10030.89,4,4,4,Champions
USR12161,France,Europe,45-54,50K-75K,133,7,8291.16,3,3,3,Champions
USR12162,Italy,Europe,25-34,25K-50K,280,9,8680.77,2,4,3,Loyal Customers
USR12163,United Kingdom,Europe,25-34,25K-50K,30,6,7056.26,4,3,3,Champions
USR12164,India,Asia,25-34,25K-50K,705,2,4307.3,1,1,2,Hibernating
USR12165,United Kingdom,Europe,25-34,50K-75K,177,4,4881.06,3,2,2,Potential Loyalists
USR12166,China,Asia,35-44,25K-50K,304,2,2546.77,2,1,1,Hibernating
USR12167,Brazil,South America,25-34,25K-50K,660,1,663.16,1,1,1,Hibernating
USR12168,France,Europe,25-34,50K-75K,210,10,8442.7,2,4,3,Loyal Customers
USR12169,Canada,North America,35-44,50K-75K,300,6,7849.04,2,3,3,Loyal Customers
USR12170,Australia,Oceania,35-44,25K-50K,287,4,5234.9,2,2,2,Hibernating
USR12171,United Kingdom,Europe,35-44,50K-75K,175,10,9961.89,3,4,4,Champions
USR12172,Australia,Oceania,25-34,50K-75K,151,7,5955.56,3,3,2,Loyal Customers
USR12173,Mexico,North America,35-44,25K-50K,776,5,4357.95,1,2,2,Hibernating
USR12174,Australia,Oceania,35-44,25K-50K,228,6,3940.5299999999997,2,3,2,Loyal Customers
USR12175,France,Europe,18-24,50K-75K,210,4,6501.26,2,2,3,Hibernating
USR12176,Italy,Europe,35-44,50K-75K,84,10,7877.84,4,4,3,Champions
USR12177,Canada,North America,35-44,25K-50K,41,5,3097.13,4,2,1,Potential Loyalists
USR12178,Mexico,North America,35-44,25K-50K,619,3,4484.81,1,2,2,Hibernating
USR12179,Canada,North America,25-34,25K-50K,9,7,8467.5,4,3,3,Champions
USR12180,Mexico,North America,45-54,25K-50K,244,5,6836.96,2,2,3,Hibernating
USR12181,China,Asia,25-34,50K-75K,330,7,12004.300000000001,2,3,4,Loyal Customers
USR12182,Spain,Europe,35-44,25K-50K,240,2,2349.2,2,1,1,Hibernating
USR12183,India,Asia,25-34,50K-75K,163,5,8374.51,3,2,3,Potential Loyalists
USR12184,Germany,Europe,25-34,25K-50K,195,9,9973.04,3,4,4,Champions
USR12185,Spain,Europe,35-44,50K-75K,273,10,13774.550000000001,2,4,4,Loyal Customers
USR12186,United Kingdom,Europe,35-44,25K-50K,354,9,8871.89,2,4,3,Loyal Customers
USR12187,Mexico,North America,25-34,50K-75K,337,7,9299.65,2,3,4,Loyal Customers
USR12188,Australia,Oceania,25-34,50K-75K,443,4,3709.23,1,2,2,Hibernating
USR12189,Canada,North America,18-24,50K-75K,1060,1,1859.16,1,1,1,Hibernating
USR12190,Australia,Oceania,35-44,50K-75K,76,5,7169.95,4,2,3,Potential Loyalists
USR12191,China,Asia,18-24,50K-75K,1065,4,3843.61,1,2,2,Hibernating
USR12192,India,Asia,35-44,25K-50K,211,5,3412.79,2,2,2,Hibernating
USR12193,Italy,Europe,35-44,50K-75K,21,2,2813.0299999999997,4,1,1,Needs Attention
USR12194,India,Asia,35-44,25K-50K,561,2,5650.18,1,1,2,Hibernating
USR12195,Israel,Asia,18-24,25K-50K,90,2,1809.2800000000002,3,1,1,Needs Attention
USR12196,Mexico,North America,35-44,25K-50K,10,5,4693.530000000001,4,2,2,Potential Loyalists
USR12197,United States,North America,45-54,25K-50K,980,3,1484.74,1,2,1,Hibernating
USR12198,France,Europe,25-34,50K-75K,319,7,9784.86,2,3,4,Loyal Customers
USR12199,Germany,Europe,25-34,75K+,661,4,2260.2599999999998,1,2,1,Hibernating
USR12200,Israel,Asia,25-34,25K-50K,194,4,5159.52,3,2,2,Potential Loyalists
USR12201,Israel,Asia,35-44,50K-75K,700,7,8660.0,1,3,3,At Risk
USR12202,Italy,Europe,35-44,50K-75K,180,9,10988.9,3,4,4,Champions
USR12203,Italy,Europe,18-24,25K-50K,102,3,5518.49,3,2,2,Potential Loyalists
USR12204,Australia,Oceania,25-34,25K-50K,198,9,12063.08,3,4,4,Champions
USR12205,Spain,Europe,35-44,50K-75K,203,4,4815.08,2,2,2,Hibernating
USR12206,United States,North America,25-34,50K-75K,212,5,4937.93,2,2,2,Hibernating
